,location_id,temperature,pedestrians_count,is_holiday,is_special_day,date,weather_condition_clear-day,weather_condition_clear-night,weather_condition_cloudy,weather_condition_fog,weather_condition_partly-cloudy-day,weather_condition_partly-cloudy-night,weather_condition_rain,weather_condition_snow,weather_condition_wind,time_cos,time_sin,day_cos,day_sin,dayofyear_cos,dayofyear_sin
407,330,11.88,1242,0,0,2021-10-04 13:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.25881904510252035,1.0,0.0,0.05591699010060302,-0.9984354211555643
410,330,12.39,1205,0,0,2021-10-04 14:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,1.0,0.0,0.05591699010060302,-0.9984354211555643
413,330,12.78,1411,0,0,2021-10-04 15:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,1.0,0.0,0.05591699010060302,-0.9984354211555643
416,330,12.96,1166,0,0,2021-10-04 16:00:00,0,0,1,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,1.0,0.0,0.05591699010060302,-0.9984354211555643
419,330,12.44,744,0,0,2021-10-04 17:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,1.0,0.0,0.05591699010060302,-0.9984354211555643
422,330,11.83,496,0,0,2021-10-04 18:00:00,0,0,0,0,0,0,1,0,0,-1.8369701987210297e-16,-1.0,1.0,0.0,0.05591699010060302,-0.9984354211555643
425,330,11.5,360,0,0,2021-10-04 19:00:00,0,0,0,0,0,0,1,0,0,0.2588190451025203,-0.9659258262890684,1.0,0.0,0.05591699010060302,-0.9984354211555643
428,330,11.22,270,0,0,2021-10-04 20:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,-0.8660254037844386,1.0,0.0,0.05591699010060302,-0.9984354211555643
431,330,11.18,147,0,0,2021-10-04 21:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865474,-0.7071067811865477,1.0,0.0,0.05591699010060302,-0.9984354211555643
434,330,11.49,94,0,0,2021-10-04 22:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844384,-0.5000000000000004,1.0,0.0,0.05591699010060302,-0.9984354211555643
437,330,11.2,16,0,0,2021-10-04 23:00:00,0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.2588190451025207,1.0,0.0,0.05591699010060302,-0.9984354211555643
440,330,11.32,18,0,0,2021-10-05 00:00:00,0,0,0,0,0,0,1,0,0,1.0,0.0,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
443,330,11.33,10,0,0,2021-10-05 01:00:00,0,0,0,0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
446,330,11.39,27,0,0,2021-10-05 02:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
449,330,11.39,91,0,0,2021-10-05 03:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
452,330,11.24,332,0,0,2021-10-05 04:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
455,330,11.12,678,0,0,2021-10-05 05:00:00,0,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
458,330,10.37,928,0,0,2021-10-05 06:00:00,0,0,0,0,0,0,1,0,0,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
461,330,10.54,911,0,0,2021-10-05 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
464,330,11.22,1179,0,0,2021-10-05 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
467,330,12.16,1128,0,0,2021-10-05 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
470,330,12.99,1253,0,0,2021-10-05 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
473,330,13.32,1438,0,0,2021-10-05 11:00:00,0,0,0,0,0,0,1,0,0,-0.9659258262890682,0.258819045102521,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
476,330,13.81,1321,0,0,2021-10-05 12:00:00,0,0,0,0,0,0,1,0,0,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
479,330,15.06,1396,0,0,2021-10-05 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
482,330,15.89,1336,0,0,2021-10-05 14:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
485,330,14.59,1562,0,0,2021-10-05 15:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
488,330,14.34,1209,0,0,2021-10-05 16:00:00,0,0,0,0,0,0,1,0,0,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
491,330,13.78,751,0,0,2021-10-05 17:00:00,0,0,0,0,0,0,1,0,0,-0.25881904510252063,-0.9659258262890683,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
494,330,12.52,451,0,0,2021-10-05 18:00:00,0,0,0,0,0,0,1,0,0,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
497,330,12.39,331,0,0,2021-10-05 19:00:00,0,0,0,0,0,0,1,0,0,0.2588190451025203,-0.9659258262890684,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
500,330,12.27,299,0,0,2021-10-05 20:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,-0.8660254037844386,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
503,330,11.9,188,0,0,2021-10-05 21:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865474,-0.7071067811865477,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
506,330,11.09,85,0,0,2021-10-05 22:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
509,330,10.54,20,0,0,2021-10-05 23:00:00,0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.2588190451025207,0.6234898018587336,0.7818314824680298,0.07309512989807687,-0.9973249731081556
512,330,10.38,4,0,0,2021-10-06 00:00:00,0,0,0,0,0,0,1,0,0,1.0,0.0,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
515,330,10.14,15,0,0,2021-10-06 01:00:00,0,0,0,0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
518,330,10.13,4,0,0,2021-10-06 02:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
521,330,9.96,111,0,0,2021-10-06 03:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
524,330,9.83,287,0,0,2021-10-06 04:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,0.8660254037844386,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
527,330,9.24,555,0,0,2021-10-06 05:00:00,0,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
530,330,8.66,751,0,0,2021-10-06 06:00:00,0,0,0,0,0,0,1,0,0,6.123233995736766e-17,1.0,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
533,330,9.35,825,0,0,2021-10-06 07:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
536,330,10.24,1040,0,0,2021-10-06 08:00:00,0,0,0,0,1,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
539,330,11.14,1138,0,0,2021-10-06 09:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
542,330,11.61,1246,0,0,2021-10-06 10:00:00,0,0,0,0,0,0,1,0,0,-0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
545,330,12.15,1340,0,0,2021-10-06 11:00:00,0,0,0,0,0,0,1,0,0,-0.9659258262890682,0.258819045102521,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
548,330,12.68,1365,0,0,2021-10-06 12:00:00,0,0,0,0,0,0,1,0,0,-1.0,1.2246467991473532e-16,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
551,330,13.34,1238,0,0,2021-10-06 13:00:00,0,0,0,0,0,0,1,0,0,-0.9659258262890684,-0.25881904510252035,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
554,330,13.61,1277,0,0,2021-10-06 14:00:00,0,0,0,0,0,0,1,0,0,-0.8660254037844386,-0.5000000000000001,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
557,330,13.06,1553,0,0,2021-10-06 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
560,330,11.86,1284,0,0,2021-10-06 16:00:00,0,0,1,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
563,330,10.48,756,0,0,2021-10-06 17:00:00,0,0,0,0,0,1,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
566,330,9.37,478,0,0,2021-10-06 18:00:00,0,0,0,0,0,0,1,0,0,-1.8369701987210297e-16,-1.0,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
569,330,9.01,431,0,0,2021-10-06 19:00:00,0,0,0,0,0,0,1,0,0,0.2588190451025203,-0.9659258262890684,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
572,330,8.91,333,0,0,2021-10-06 20:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,-0.8660254037844386,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
575,330,8.52,190,0,0,2021-10-06 21:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865474,-0.7071067811865477,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
578,330,8.33,88,0,0,2021-10-06 22:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844384,-0.5000000000000004,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
581,330,7.98,31,0,0,2021-10-06 23:00:00,0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.2588190451025207,-0.22252093395631434,0.9749279121818236,0.0902516100310407,-0.9959189961471792
584,330,8.49,32,0,0,2021-10-07 00:00:00,0,0,0,0,0,0,1,0,0,1.0,0.0,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
587,330,8.64,9,0,0,2021-10-07 01:00:00,0,0,0,0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
590,330,8.99,28,0,0,2021-10-07 02:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
593,330,9.04,101,0,0,2021-10-07 03:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
596,330,8.88,291,0,0,2021-10-07 04:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,0.8660254037844386,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
599,330,8.67,589,0,0,2021-10-07 05:00:00,0,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
602,330,8.14,809,0,0,2021-10-07 06:00:00,0,0,1,0,0,0,0,0,0,6.123233995736766e-17,1.0,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
605,330,8.61,724,0,0,2021-10-07 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
608,330,9.38,983,0,0,2021-10-07 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
611,330,9.97,1282,0,0,2021-10-07 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
614,330,10.29,1468,0,0,2021-10-07 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
617,330,11.17,1632,0,0,2021-10-07 11:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
620,330,12.11,1468,0,0,2021-10-07 12:00:00,0,0,1,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
623,330,13.0,1414,0,0,2021-10-07 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
626,330,13.12,1516,0,0,2021-10-07 14:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
629,330,12.76,1657,0,0,2021-10-07 15:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
632,330,12.03,1376,0,0,2021-10-07 16:00:00,0,0,1,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
635,330,11.35,818,0,0,2021-10-07 17:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
638,330,10.81,611,0,0,2021-10-07 18:00:00,0,0,1,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
641,330,10.38,492,0,0,2021-10-07 19:00:00,0,0,1,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
644,330,9.75,392,0,0,2021-10-07 20:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
647,330,9.14,310,0,0,2021-10-07 21:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865474,-0.7071067811865477,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
650,330,8.39,142,0,0,2021-10-07 22:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
653,330,8.08,80,0,0,2021-10-07 23:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,-0.2588190451025207,-0.900968867902419,0.43388373911755823,0.10738134666416217,-0.9942179068939521
656,330,8.36,20,0,0,2021-10-08 00:00:00,0,0,0,0,0,1,0,0,0,1.0,0.0,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
659,330,8.32,37,0,0,2021-10-08 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
662,330,8.14,29,0,0,2021-10-08 02:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
665,330,7.92,141,0,0,2021-10-08 03:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
668,330,7.86,283,0,0,2021-10-08 04:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
671,330,8.28,596,0,0,2021-10-08 05:00:00,0,0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
674,330,8.19,824,0,0,2021-10-08 06:00:00,0,0,1,0,0,0,0,0,0,6.123233995736766e-17,1.0,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
677,330,8.82,998,0,0,2021-10-08 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
680,330,9.83,1292,0,0,2021-10-08 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
683,330,10.88,1528,0,0,2021-10-08 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
686,330,11.89,1398,0,0,2021-10-08 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
689,330,12.66,1579,0,0,2021-10-08 11:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
692,330,14.08,1561,0,0,2021-10-08 12:00:00,0,0,1,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
695,330,15.0,1675,0,0,2021-10-08 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
698,330,15.49,1631,0,0,2021-10-08 14:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
701,330,15.38,1749,0,0,2021-10-08 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
704,330,14.74,1453,0,0,2021-10-08 16:00:00,0,0,0,0,1,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
707,330,13.17,1030,0,0,2021-10-08 17:00:00,0,0,0,0,0,1,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
710,330,12.45,855,0,0,2021-10-08 18:00:00,0,0,0,0,0,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
713,330,11.71,783,0,0,2021-10-08 19:00:00,0,0,0,0,0,1,0,0,0,0.2588190451025203,-0.9659258262890684,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
716,330,10.79,787,0,0,2021-10-08 20:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
719,330,9.77,557,0,0,2021-10-08 21:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865474,-0.7071067811865477,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
722,330,9.22,367,0,0,2021-10-08 22:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
725,330,8.41,190,0,0,2021-10-08 23:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,-0.2588190451025207,-0.9009688679024191,-0.433883739117558,0.12447926388678869,-0.9922222094179324
728,330,7.88,143,0,0,2021-10-09 00:00:00,0,0,0,0,0,1,0,0,0,1.0,0.0,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
731,330,7.32,88,0,0,2021-10-09 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
734,330,6.99,58,0,0,2021-10-09 02:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
737,330,6.51,115,0,0,2021-10-09 03:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
740,330,6.01,129,0,0,2021-10-09 04:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
743,330,6.22,183,0,0,2021-10-09 05:00:00,0,0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
746,330,5.43,336,0,0,2021-10-09 06:00:00,0,0,0,0,1,0,0,0,0,6.123233995736766e-17,1.0,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
749,330,6.39,552,0,0,2021-10-09 07:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
752,330,7.28,1106,0,0,2021-10-09 08:00:00,0,0,0,0,1,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
755,330,8.87,1720,0,0,2021-10-09 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
758,330,10.32,1971,0,0,2021-10-09 10:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
761,330,11.94,2340,0,0,2021-10-09 11:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
764,330,13.58,2758,0,0,2021-10-09 12:00:00,0,0,0,0,1,0,0,0,0,-1.0,1.2246467991473532e-16,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
767,330,14.87,3229,0,0,2021-10-09 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
770,330,14.72,3245,0,0,2021-10-09 14:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
773,330,15.1,2584,0,0,2021-10-09 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
776,330,13.82,1831,0,0,2021-10-09 16:00:00,0,0,0,0,1,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.2225209339563146,-0.9749279121818236,0.141540295217043,-0.989932495087353
